sentence	label	label_name
i would like to book a flight from charlotte to baltimore on april eighth	0	flight
i would like a nonstop flight from jfk to las vegas on march second	0	flight
thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock	0	flight
what flight do you have from san francisco to pittsburgh on the evening of august twenty seventh	0	flight
please give me a list of all the flights between dallas and baltimore and their cost	14	flight+airfare
show me the nonstop flights from dallas to houston	0	flight
show me the flights from boston to pittsburgh on wednesday and thursday	0	flight
show me the flights arriving at love field	0	flight
show me the flights out of love field	0	flight
what is the fare for a one way flight from boston to atlanta	2	airfare
i want to leave philadelphia and arrive in atlanta on a thursday	0	flight
is there a round trip flight from baltimore to dallas connecting in denver	0	flight
what is the earliest flight from boston to atlanta	0	flight
give me the flights from chicago to seattle on saturday morning	0	flight
houston airports	5	airport
i would like a morning flight from milwaukee to denver colorado please	0	flight
can you please tell me the type of aircraft used flying from atlanta to denver on eastern flight 825 leaving at 555	3	aircraft
are there any flights next monday morning from pittsburgh to san francisco	0	flight
what flights from new york to los angeles after 10 am	0	flight
show me the fares from washington to oakland	2	airfare
what 's the cheapest first class airfare from pittsburgh to san francisco	2	airfare
what is fare code h	8	abbreviation
show me saturday and sunday 's flights from milwaukee to phoenix on american airlines	0	flight
how much does it cost to fly one way from boston to washington first class	2	airfare
could i have the flights from newark to orlando please	0	flight
what is the cheapest flight from denver to oakland	0	flight
show me the list of flights between philadelphia and denver that leave in the afternoon	0	flight
what is the cheapest flight from long beach to memphis	0	flight
show me all flights from denver to pittsburgh which serve dinner	0	flight
list the shortest flight from san jose to houston	0	flight
show me flights from denver to boston on tuesday	0	flight
i want to travel from baltimore to washington on a monday	0	flight
show me fares leaving on tuesdays from denver to go to dallas	2	airfare
what is the cost of a round trip ticket first class between oak and atl	2	airfare
show me round trip fares from las vegas to houston nonstop	2	airfare
show me the flights from atlanta to philadelphia	0	flight
what flights are available from denver to philadelphia with stopover in pittsburgh	0	flight
what does the fare code qw mean	8	abbreviation
tell me about ground transportation between the dallas fort worth airport and downtown dallas	4	ground_service
flights from phoenix to las vegas	0	flight
list all direct flights from boston to denver	0	flight
what are the flights from boston to san francisco	0	flight
i need information on a flight from boston to denver	0	flight
what is the cheapest flight from denver to pittsburgh on july twenty sixth	0	flight
what are the coach flights between dallas and baltimore leaving august tenth and returning august twelve	0	flight
okay what i would like to know is does twa flight 505 from charlotte to las vegas with a stop in st. louis serve dinner that 's twa flight 505 or 163	0	flight
okay that one 's great too now we 're going to go on april twenty second dallas to washington the latest nighttime departure one way	0	flight
what 's the earliest flight from san francisco to boston	0	flight
show business class fares from san francisco to denver on united airlines	2	airfare
show me flights from tampa to st. louis	0	flight
what flights go from boston to atlanta next tuesday	0	flight
please list the flights leaving from st. louis to st. paul after 10 am	0	flight
show all flights between san francisco and philadelphia for september fifteenth	0	flight
i need a flight from san francisco to boston that leaves after 8 pm	0	flight
show me the flights from montreal to chicago	0	flight
what flights do you have from ontario	0	flight
what 's the price of the least expensive first class round trip ticket on us air from cleveland to miami	2	airfare
are there any turboprop flights from pittsburgh to baltimore on december seventeenth	0	flight
show flights from pittsburgh to oakland	0	flight
show me the dinner flights from baltimore to oakland	0	flight
please find the earliest possible flight from boston to denver	0	flight
show me the flights from love field to any other airport	0	flight
can i get a taxi from long beach airport to downtown long beach	4	ground_service
give me flights from atlanta to baltimore	0	flight
how long is the flight from atlanta to san francisco at noon on november seventh	7	distance
what are the flights from baltimore to dallas on sunday afternoon	0	flight
